id,title,price,rating,in_stock,category,scraped_at
909,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,59.64,1,1,History,2026-03-07 12:04:43.723647
910,Zealot: The Life and Times of Jesus of Nazareth,24.7,3,1,History,2026-03-07 12:04:43.723964
911,A Distant Mirror: The Calamitous 14th Century,14.58,3,1,History,2026-03-07 12:04:43.724272
912,1491: New Revelations of the Americas Before Columbus,21.8,3,1,History,2026-03-07 12:04:43.724580
913,Brilliant Beacons: A History of the American Lighthouse,11.45,3,1,History,2026-03-07 12:04:43.724885
914,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",44.48,5,1,History,2026-03-07 12:04:43.725198
915,A Short History of Nearly Everything,52.4,5,1,History,2026-03-07 12:04:43.725504
916,The Rise and Fall of the Third Reich: A History of Nazi Germany,39.67,2,1,History,2026-03-07 12:04:43.726027
917,Catherine the Great: Portrait of a Woman,58.55,4,1,History,2026-03-07 12:04:43.726465
918,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.91,5,1,History,2026-03-07 12:04:43.726839
919,The Hiding Place,55.91,4,1,History,2026-03-07 12:04:43.727168
920,America's War for the Greater Middle East: A Military History,51.22,2,1,History,2026-03-07 12:04:43.727481
921,The Guns of August,14.54,2,1,History,2026-03-07 12:04:43.727797
922,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",43.7,2,1,History,2026-03-07 12:04:43.728104
923,Birdsong: A Story in Pictures,54.64,3,1,Childrens,2026-03-07 12:04:44.370409
924,The Bear and the Piano,36.89,1,1,Childrens,2026-03-07 12:04:44.373272
925,The Secret of Dreadwillow Carse,56.13,1,1,Childrens,2026-03-07 12:04:44.373635
926,The White Cat and the Monk: A Retelling of the Poem âPangur BÃ¡nâ,58.08,4,1,Childrens,2026-03-07 12:04:44.373927
927,Little Red,13.47,3,1,Childrens,2026-03-07 12:04:44.374225
928,Walt Disney's Alice in Wonderland,12.96,5,1,Childrens,2026-03-07 12:04:44.374513
929,Twenty Yawns,22.08,2,1,Childrens,2026-03-07 12:04:44.374795
930,Rain Fish,23.57,3,1,Childrens,2026-03-07 12:04:44.375077
931,Once Was a Time,18.28,2,1,Childrens,2026-03-07 12:04:44.375357
932,Luis Paints the World,53.95,3,1,Childrens,2026-03-07 12:04:44.375637
933,Nap-a-Roo,25.08,1,1,Childrens,2026-03-07 12:04:44.375916
934,The Whale,35.96,4,1,Childrens,2026-03-07 12:04:44.376195
935,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",52.87,3,1,Childrens,2026-03-07 12:04:44.376481
936,Raymie Nightingale,34.41,2,1,Childrens,2026-03-07 12:04:44.376758
937,Playing from the Heart,32.38,1,1,Childrens,2026-03-07 12:04:44.377037
938,Maybe Something Beautiful: How Art Transformed a Neighborhood,22.54,1,1,Childrens,2026-03-07 12:04:44.377313
939,The Wild Robot,56.07,3,1,Childrens,2026-03-07 12:04:44.377589
940,The Thing About Jellyfish,48.77,1,1,Childrens,2026-03-07 12:04:44.377868
941,The Lonely Ones,43.59,5,1,Childrens,2026-03-07 12:04:44.378148
942,The Day the Crayons Came Home (Crayons),26.33,5,1,Childrens,2026-03-07 12:04:44.378431
943,The Cat in the Hat (Beginner Books B-1),16.26,2,1,Childrens,2026-03-07 12:04:45.011478
944,Red: The True Story of Red Riding Hood,28.54,3,1,Childrens,2026-03-07 12:04:45.014294
945,Horrible Bear!,37.52,2,1,Childrens,2026-03-07 12:04:45.014611
946,Green Eggs and Ham (Beginner Books B-16),10.79,4,1,Childrens,2026-03-07 12:04:45.014886
947,Counting Thyme,10.62,1,1,Childrens,2026-03-07 12:04:45.015156
948,Are We There Yet?,10.66,3,1,Childrens,2026-03-07 12:04:45.015422
949,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),52.88,4,1,Childrens,2026-03-07 12:04:45.015703
950,Matilda,28.34,1,1,Childrens,2026-03-07 12:04:45.015963
951,Charlie and the Chocolate Factory (Charlie Bucket #1),22.85,3,1,Childrens,2026-03-07 12:04:45.016217
952,Sophie's World,15.94,5,1,Philosophy,2026-03-07 12:04:45.644998
953,The Death of Humanity: and the Case for Life,58.11,4,1,Philosophy,2026-03-07 12:04:45.648058
954,The Stranger,17.44,4,1,Philosophy,2026-03-07 12:04:45.648371
955,Proofs of God: Classical Arguments from Tertullian to Barth,54.21,1,1,Philosophy,2026-03-07 12:04:45.648654
956,Kierkegaard: A Christian Missionary to Christians,47.13,1,1,Philosophy,2026-03-07 12:04:45.648924
957,"At The Existentialist CafÃ©: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",29.93,5,1,Philosophy,2026-03-07 12:04:45.649370
958,Critique of Pure Reason,20.75,1,1,Philosophy,2026-03-07 12:04:45.649686
959,"Run, Spot, Run: The Ethics of Keeping Pets",20.02,1,1,Philosophy,2026-03-07 12:04:45.650090
960,The Nicomachean Ethics,36.34,1,1,Philosophy,2026-03-07 12:04:45.650399
961,Meditations,25.89,2,1,Philosophy,2026-03-07 12:04:45.650669
962,Beyond Good and Evil,43.38,1,1,Philosophy,2026-03-07 12:04:45.650927
963,The Book of Basketball: The NBA According to The Sports Guy,44.84,5,1,Sports_And_Games,2026-03-07 12:05:37.688983
964,"Friday Night Lights: A Town, a Team, and a Dream",51.22,3,1,Sports_And_Games,2026-03-07 12:05:37.690712
965,Sugar Rush (Offensive Line #2),24.42,1,1,Sports_And_Games,2026-03-07 12:05:37.691031
966,Settling the Score (The Summer Games #1),44.91,2,1,Sports_And_Games,2026-03-07 12:05:37.691319
967,Icing (Aces Hockey #2),40.44,4,1,Sports_And_Games,2026-03-07 12:05:37.691601
968,It's Only the Himalayas,45.17,2,1,Travel,2026-03-07 12:05:38.298409
969,Full Moon over Noahâs Ark: An Odyssey to Mount Ararat and Beyond,49.43,4,1,Travel,2026-03-07 12:05:38.299898
970,See America: A Celebration of Our National Parks & Treasured Sites,48.87,3,1,Travel,2026-03-07 12:05:38.300198
971,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,36.94,2,1,Travel,2026-03-07 12:05:38.300473
972,Under the Tuscan Sun,37.33,3,1,Travel,2026-03-07 12:05:38.301000
973,A Summer In Europe,44.34,2,1,Travel,2026-03-07 12:05:38.301281
974,The Great Railway Bazaar,30.54,1,1,Travel,2026-03-07 12:05:38.301548
975,A Year in Provence (Provence #1),56.88,4,1,Travel,2026-03-07 12:05:38.301804
976,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),23.21,1,1,Travel,2026-03-07 12:05:38.302060
977,Neither Here nor There: Travels in Europe,38.95,3,1,Travel,2026-03-07 12:05:38.302320
978,"1,000 Places to See Before You Die",26.08,5,1,Travel,2026-03-07 12:05:38.302585
979,Sharp Objects,47.82,4,1,Mystery,2026-03-07 12:05:38.928763
980,"In a Dark, Dark Wood",19.63,1,1,Mystery,2026-03-07 12:05:38.932029
981,The Past Never Ends,56.5,4,1,Mystery,2026-03-07 12:05:38.932411
982,A Murder in Time,16.64,1,1,Mystery,2026-03-07 12:05:38.932738
983,The Murder of Roger Ackroyd (Hercule Poirot #4),44.1,4,1,Mystery,2026-03-07 12:05:38.933041
984,The Last Mile (Amos Decker #2),54.21,2,1,Mystery,2026-03-07 12:05:38.933321
985,That Darkness (Gardiner and Renner #1),13.92,1,1,Mystery,2026-03-07 12:05:38.933598
986,Tastes Like Fear (DI Marnie Rome #3),10.69,1,1,Mystery,2026-03-07 12:05:38.933875
987,A Time of Torment (Charlie Parker #14),48.35,5,1,Mystery,2026-03-07 12:05:38.934156
988,A Study in Scarlet (Sherlock Holmes #1),16.73,2,1,Mystery,2026-03-07 12:05:38.934439
989,Poisonous (Max Revere Novels #3),26.8,3,1,Mystery,2026-03-07 12:05:38.934717
990,Murder at the 42nd Street Library (Raymond Ambler #1),54.36,4,1,Mystery,2026-03-07 12:05:38.935002
991,Most Wanted,35.28,3,1,Mystery,2026-03-07 12:05:38.935280
992,Hide Away (Eve Duncan #20),11.84,1,1,Mystery,2026-03-07 12:05:38.935559
993,Boar Island (Anna Pigeon #19),59.48,3,1,Mystery,2026-03-07 12:05:38.935837
994,The Widow,27.26,2,1,Mystery,2026-03-07 12:05:38.936113
995,Playing with Fire,13.71,3,1,Mystery,2026-03-07 12:05:38.936393
996,What Happened on Beale Street (Secrets of the South Mysteries #2),25.37,5,1,Mystery,2026-03-07 12:05:38.936670
997,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),52.3,5,1,Mystery,2026-03-07 12:05:38.936950
998,Delivering the Truth (Quaker Midwife Mystery #1),20.89,4,1,Mystery,2026-03-07 12:05:38.937232
999,The Mysterious Affair at Styles (Hercule Poirot #1),24.8,4,1,Mystery,2026-03-07 12:05:39.562903
1000,In the Woods (Dublin Murder Squad #1),38.38,2,1,Mystery,2026-03-07 12:05:39.565856
1001,The Silkworm (Cormoran Strike #2),23.05,5,1,Mystery,2026-03-07 12:05:39.566190
1002,The Exiled,43.45,3,1,Mystery,2026-03-07 12:05:39.566621
1003,The Cuckoo's Calling (Cormoran Strike #1),19.21,1,1,Mystery,2026-03-07 12:05:39.567210
1004,Extreme Prey (Lucas Davenport #26),25.4,3,1,Mystery,2026-03-07 12:05:39.567541
1005,Career of Evil (Cormoran Strike #3),24.72,2,1,Mystery,2026-03-07 12:05:39.567824
1006,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),57.7,4,1,Mystery,2026-03-07 12:05:39.568103
1007,The Girl You Lost,12.29,5,1,Mystery,2026-03-07 12:05:39.568372
1008,The Girl In The Ice (DCI Erika Foster #1),15.85,3,1,Mystery,2026-03-07 12:05:39.568627
1009,Blood Defense (Samantha Brinkman #1),20.3,3,1,Mystery,2026-03-07 12:05:39.568883
1010,1st to Die (Women's Murder Club #1),53.98,1,1,Mystery,2026-03-07 12:05:39.569144
1011,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,1,1,Science_Fiction,2026-03-07 12:05:40.184183
1012,Join,35.67,5,1,Science_Fiction,2026-03-07 12:05:40.187131
1013,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",43.3,4,1,Science_Fiction,2026-03-07 12:05:40.187675
1014,The Project,10.65,1,1,Science_Fiction,2026-03-07 12:05:40.188084
1015,Soft Apocalypse,26.12,2,1,Science_Fiction,2026-03-07 12:05:40.188560
1016,Sleeping Giants (Themis Files #1),48.74,1,1,Science_Fiction,2026-03-07 12:05:40.189049
1017,Arena,21.36,4,1,Science_Fiction,2026-03-07 12:05:40.189544
1018,Foundation (Foundation (Publication Order) #1),32.42,1,1,Science_Fiction,2026-03-07 12:05:40.190044
1019,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),10.92,1,1,Science_Fiction,2026-03-07 12:05:40.190549
1020,Ready Player One,19.07,4,1,Science_Fiction,2026-03-07 12:05:40.190920
1021,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",33.26,2,1,Science_Fiction,2026-03-07 12:05:40.191234
1022,Dune (Dune #1),54.86,1,1,Science_Fiction,2026-03-07 12:05:40.191545
1023,Do Androids Dream of Electric Sheep? (Blade Runner #1),51.48,1,1,Science_Fiction,2026-03-07 12:05:40.191854
1024,Three Wishes (River of Time: California #1),44.18,2,1,Science_Fiction,2026-03-07 12:05:40.192170
1025,The Last Girl (The Dominion Trilogy #1),36.26,2,1,Science_Fiction,2026-03-07 12:05:40.192478
1026,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),34.96,4,1,Science_Fiction,2026-03-07 12:05:40.192786
1027,Sapiens: A Brief History of Humankind,54.23,5,1,History,2026-03-07 12:05:40.807013
1028,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",25.52,1,1,History,2026-03-07 12:05:40.810135
1029,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,19.73,1,1,History,2026-03-07 12:05:40.810452
1030,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",36.28,2,1,History,2026-03-07 12:05:40.810744
1031,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,59.64,1,1,History,2026-03-07 12:05:40.811029
1032,Zealot: The Life and Times of Jesus of Nazareth,24.7,3,1,History,2026-03-07 12:05:40.811319
1033,A Distant Mirror: The Calamitous 14th Century,14.58,3,1,History,2026-03-07 12:05:40.811603
1034,1491: New Revelations of the Americas Before Columbus,21.8,3,1,History,2026-03-07 12:05:40.811927
1035,Brilliant Beacons: A History of the American Lighthouse,11.45,3,1,History,2026-03-07 12:05:40.812357
1036,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",44.48,5,1,History,2026-03-07 12:05:40.812844
1037,A Short History of Nearly Everything,52.4,5,1,History,2026-03-07 12:05:40.813293
1038,The Rise and Fall of the Third Reich: A History of Nazi Germany,39.67,2,1,History,2026-03-07 12:05:40.813813
1039,Catherine the Great: Portrait of a Woman,58.55,4,1,History,2026-03-07 12:05:40.814233
1040,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.91,5,1,History,2026-03-07 12:05:40.814527
1041,The Hiding Place,55.91,4,1,History,2026-03-07 12:05:40.814974
1042,America's War for the Greater Middle East: A Military History,51.22,2,1,History,2026-03-07 12:05:40.815264
1043,The Guns of August,14.54,2,1,History,2026-03-07 12:05:40.815576
1044,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",43.7,2,1,History,2026-03-07 12:05:40.815861
1045,Birdsong: A Story in Pictures,54.64,3,1,Childrens,2026-03-07 12:05:41.450355
1046,The Bear and the Piano,36.89,1,1,Childrens,2026-03-07 12:05:41.453267
1047,The Secret of Dreadwillow Carse,56.13,1,1,Childrens,2026-03-07 12:05:41.453587
1048,The White Cat and the Monk: A Retelling of the Poem âPangur BÃ¡nâ,58.08,4,1,Childrens,2026-03-07 12:05:41.453855
1049,Little Red,13.47,3,1,Childrens,2026-03-07 12:05:41.454113
1050,Walt Disney's Alice in Wonderland,12.96,5,1,Childrens,2026-03-07 12:05:41.454371
1051,Twenty Yawns,22.08,2,1,Childrens,2026-03-07 12:05:41.454641
1052,Rain Fish,23.57,3,1,Childrens,2026-03-07 12:05:41.454897
1053,Once Was a Time,18.28,2,1,Childrens,2026-03-07 12:05:41.455155
1054,Luis Paints the World,53.95,3,1,Childrens,2026-03-07 12:05:41.455412
1055,Nap-a-Roo,25.08,1,1,Childrens,2026-03-07 12:05:41.455670
1056,The Whale,35.96,4,1,Childrens,2026-03-07 12:05:41.455927
1057,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",52.87,3,1,Childrens,2026-03-07 12:05:41.456183
1058,Raymie Nightingale,34.41,2,1,Childrens,2026-03-07 12:05:41.456445
1059,Playing from the Heart,32.38,1,1,Childrens,2026-03-07 12:05:41.456698
1060,Maybe Something Beautiful: How Art Transformed a Neighborhood,22.54,1,1,Childrens,2026-03-07 12:05:41.456953
1061,The Wild Robot,56.07,3,1,Childrens,2026-03-07 12:05:41.457209
1062,The Thing About Jellyfish,48.77,1,1,Childrens,2026-03-07 12:05:41.457465
1063,The Lonely Ones,43.59,5,1,Childrens,2026-03-07 12:05:41.457719
1064,The Day the Crayons Came Home (Crayons),26.33,5,1,Childrens,2026-03-07 12:05:41.457974
1065,The Cat in the Hat (Beginner Books B-1),16.26,2,1,Childrens,2026-03-07 12:05:42.088659
1066,Red: The True Story of Red Riding Hood,28.54,3,1,Childrens,2026-03-07 12:05:42.091684
1067,Horrible Bear!,37.52,2,1,Childrens,2026-03-07 12:05:42.091993
1068,Green Eggs and Ham (Beginner Books B-16),10.79,4,1,Childrens,2026-03-07 12:05:42.092253
1069,Counting Thyme,10.62,1,1,Childrens,2026-03-07 12:05:42.092507
1070,Are We There Yet?,10.66,3,1,Childrens,2026-03-07 12:05:42.092768
1071,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),52.88,4,1,Childrens,2026-03-07 12:05:42.093036
1072,Matilda,28.34,1,1,Childrens,2026-03-07 12:05:42.093293
1073,Charlie and the Chocolate Factory (Charlie Bucket #1),22.85,3,1,Childrens,2026-03-07 12:05:42.093547
1074,Sophie's World,15.94,5,1,Philosophy,2026-03-07 12:05:42.698198
1075,The Death of Humanity: and the Case for Life,58.11,4,1,Philosophy,2026-03-07 12:05:42.701086
1076,The Stranger,17.44,4,1,Philosophy,2026-03-07 12:05:42.701389
1077,Proofs of God: Classical Arguments from Tertullian to Barth,54.21,1,1,Philosophy,2026-03-07 12:05:42.701653
1078,Kierkegaard: A Christian Missionary to Christians,47.13,1,1,Philosophy,2026-03-07 12:05:42.701918
1079,"At The Existentialist CafÃ©: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",29.93,5,1,Philosophy,2026-03-07 12:05:42.702172
1080,Critique of Pure Reason,20.75,1,1,Philosophy,2026-03-07 12:05:42.702438
1081,"Run, Spot, Run: The Ethics of Keeping Pets",20.02,1,1,Philosophy,2026-03-07 12:05:42.702699
1082,The Nicomachean Ethics,36.34,1,1,Philosophy,2026-03-07 12:05:42.702970
1083,Meditations,25.89,2,1,Philosophy,2026-03-07 12:05:42.703229
1084,Beyond Good and Evil,43.38,1,1,Philosophy,2026-03-07 12:05:42.703482
1085,The Book of Basketball: The NBA According to The Sports Guy,44.84,5,1,Sports_And_Games,2026-03-07 12:07:25.934807
1086,"Friday Night Lights: A Town, a Team, and a Dream",51.22,3,1,Sports_And_Games,2026-03-07 12:07:25.937981
1087,Sugar Rush (Offensive Line #2),24.42,1,1,Sports_And_Games,2026-03-07 12:07:25.938303
1088,Settling the Score (The Summer Games #1),44.91,2,1,Sports_And_Games,2026-03-07 12:07:25.938563
1089,Icing (Aces Hockey #2),40.44,4,1,Sports_And_Games,2026-03-07 12:07:25.938824
1090,It's Only the Himalayas,45.17,2,1,Travel,2026-03-07 12:07:26.577993
1091,Full Moon over Noahâs Ark: An Odyssey to Mount Ararat and Beyond,49.43,4,1,Travel,2026-03-07 12:07:26.581076
1092,See America: A Celebration of Our National Parks & Treasured Sites,48.87,3,1,Travel,2026-03-07 12:07:26.581379
1093,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,36.94,2,1,Travel,2026-03-07 12:07:26.581654
1094,Under the Tuscan Sun,37.33,3,1,Travel,2026-03-07 12:07:26.581920
1095,A Summer In Europe,44.34,2,1,Travel,2026-03-07 12:07:26.582194
1096,The Great Railway Bazaar,30.54,1,1,Travel,2026-03-07 12:07:26.582460
1097,A Year in Provence (Provence #1),56.88,4,1,Travel,2026-03-07 12:07:26.582718
1098,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),23.21,1,1,Travel,2026-03-07 12:07:26.582977
1099,Neither Here nor There: Travels in Europe,38.95,3,1,Travel,2026-03-07 12:07:26.583231
1100,"1,000 Places to See Before You Die",26.08,5,1,Travel,2026-03-07 12:07:26.583486
1101,Sharp Objects,47.82,4,1,Mystery,2026-03-07 12:07:27.224073
1102,"In a Dark, Dark Wood",19.63,1,1,Mystery,2026-03-07 12:07:27.226918
1103,The Past Never Ends,56.5,4,1,Mystery,2026-03-07 12:07:27.227225
1104,A Murder in Time,16.64,1,1,Mystery,2026-03-07 12:07:27.227495
1105,The Murder of Roger Ackroyd (Hercule Poirot #4),44.1,4,1,Mystery,2026-03-07 12:07:27.227758
1106,The Last Mile (Amos Decker #2),54.21,2,1,Mystery,2026-03-07 12:07:27.228034
1107,That Darkness (Gardiner and Renner #1),13.92,1,1,Mystery,2026-03-07 12:07:27.228292
1108,Tastes Like Fear (DI Marnie Rome #3),10.69,1,1,Mystery,2026-03-07 12:07:27.228550
1109,A Time of Torment (Charlie Parker #14),48.35,5,1,Mystery,2026-03-07 12:07:27.228809
1110,A Study in Scarlet (Sherlock Holmes #1),16.73,2,1,Mystery,2026-03-07 12:07:27.229066
1111,Poisonous (Max Revere Novels #3),26.8,3,1,Mystery,2026-03-07 12:07:27.229324
1112,Murder at the 42nd Street Library (Raymond Ambler #1),54.36,4,1,Mystery,2026-03-07 12:07:27.229580
1113,Most Wanted,35.28,3,1,Mystery,2026-03-07 12:07:27.229835
1114,Hide Away (Eve Duncan #20),11.84,1,1,Mystery,2026-03-07 12:07:27.230095
1115,Boar Island (Anna Pigeon #19),59.48,3,1,Mystery,2026-03-07 12:07:27.230350
1116,The Widow,27.26,2,1,Mystery,2026-03-07 12:07:27.230605
1117,Playing with Fire,13.71,3,1,Mystery,2026-03-07 12:07:27.230859
1118,What Happened on Beale Street (Secrets of the South Mysteries #2),25.37,5,1,Mystery,2026-03-07 12:07:27.231113
1119,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),52.3,5,1,Mystery,2026-03-07 12:07:27.231370
1120,Delivering the Truth (Quaker Midwife Mystery #1),20.89,4,1,Mystery,2026-03-07 12:07:27.231625
1121,The Mysterious Affair at Styles (Hercule Poirot #1),24.8,4,1,Mystery,2026-03-07 12:07:27.857467
